                4302         4.33074e-15                                  6.96867641e+14      2.67351249e-29                    
                4303         4.26734e-15                                  6.96705691e+14      2.63559839e-29                    
                4304         4.13628e-15                                  6.96543817e+14      2.55584051e-29                    
                4305         4.23356e-15                                  6.96382019e+14      2.61716633e-29                    
                4306         4.21208e-15                                  6.96220295e+14      2.60509735e-29                    
                4307         4.23013e-15                                  6.96058646e+14      2.61747626e-29                    
                4308         4.42099e-15                                  6.95897073e+14      2.73684509e-29                    
                4309         4.67907e-15                                  6.95735574e+14      2.89795625e-29                    
                4310          4.9387e-15                                  6.95574151e+14      3.06017653e-29                    
                4311         5.34044e-15                                  6.95412802e+14      3.31064322e-29                    
                4312         5.90407e-15                                  6.95251528e+14      3.66174668e-29                    
                4313          6.3466e-15                                  6.95090329e+14      3.93803288e-29                    
                4314         6.63211e-15                                  6.94929205e+14      4.11709887e-29                    
                4315         6.94261e-15                                  6.94768155e+14      4.31185019e-29                    
                4316         7.20435e-15                                  6.94607180e+14      4.47648331e-29                    
                4317         7.23012e-15                                  6.94446280e+14      4.49457774e-29                    
                4318         7.11374e-15                                  6.94285454e+14      4.42427953e-29                    
                4319         6.93836e-15                                  6.94124702e+14      4.31720361e-29                    
                4320         6.74065e-15                                  6.93964025e+14      4.19612643e-29                    
                4321         6.49216e-15                                  6.93803423e+14      4.04331001e-29                    
                4322         6.23376e-15                                  6.93642894e+14      3.88417597e-29                    
                4323           6.022e-15                                  6.93482440e+14      3.75396757e-29                    
                4324         6.00191e-15                                  6.93322061e+14      3.74317510e-29                    
                4325         6.24399e-15                                  6.93161755e+14      3.89595307e-29                    
                4326         6.39481e-15                                  6.93001523e+14      3.99190291e-29                    
                4327         6.56786e-15                                  6.92841366e+14      4.10182352e-29                    
                4328         6.81506e-15                                  6.92681282e+14      4.25817477e-29                    
                4329         7.07702e-15                                  6.92521273e+14      4.42389580e-29                    
                4330         7.22788e-15                                  6.92361337e+14      4.52028711e-29                    
                4331         7.30018e-15                                  6.92201475e+14      4.56761226e-29                    
                4332         7.32028e-15                                  6.92041687e+14      4.58230385e-29                    
                4333          7.1783e-15                                  6.91881973e+14      4.49550285e-29                    
                4334         6.89085e-15                                  6.91722333e+14      4.31747573e-29                    
                4335         6.56943e-15                                  6.91562766e+14      4.11798905e-29                    
                4336         6.28519e-15                                  6.91403273e+14      3.94163361e-29                    
                4337         6.10699e-15                                  6.91243853e+14      3.83164573e-29                    
                4338         5.95505e-15                                  6.91084507e+14      3.73803877e-29                    
                4339         5.94882e-15                                  6.90925234e+14      3.73584993e-29                    
                4340         6.11297e-15                                  6.90766035e+14      3.84070559e-29                    
                4341         6.25722e-15                                  6.90606909e+14      3.93314802e-29                    
                4342          6.4312e-15                                  6.90447856e+14      4.04437063e-29                    
                4343         6.72725e-15                                  6.90288876e+14      4.23249565e-29                    
                4344         6.99045e-15                                  6.90129970e+14      4.40011534e-29                    
                4345         7.10562e-15                                  6.89971137e+14      4.47466816e-29                    
                4346         7.17026e-15                                  6.89812377e+14      4.51745299e-29                    
                4347         7.13906e-15                                  6.89653690e+14      4.49986626e-29                    
                4348         6.91872e-15                                  6.89495076e+14      4.36298902e-29                    
                4349         6.65677e-15                                  6.89336535e+14      4.19973281e-29                    
                4350          6.5312e-15                                  6.89178067e+14      4.12240628e-29                    
                4351         6.61753e-15                                  6.89019671e+14      4.17881726e-29                    
                4352         6.76864e-15                                  6.88861349e+14      4.27620467e-29                    
                4353          6.8169e-15                                  6.88703099e+14      4.30867316e-29                    
                4354         6.85802e-15                                  6.88544922e+14      4.33665517e-29                    
                4355          6.9563e-15                                  6.88386817e+14      4.40082315e-29                    
                4356         7.06584e-15                                  6.88228786e+14      4.47217547e-29                    
                4357         7.16798e-15                                  6.88070826e+14      4.53890611e-29                    
                4358         7.27414e-15                                  6.87912939e+14      4.60824331e-29                    
                4359         7.32637e-15                                  6.87755125e+14      4.64346183e-29                    
                4360         7.44662e-15                                  6.87597383e+14      4.72184216e-29                    
                4361         7.54787e-15                                  6.87439713e+14      4.78823966e-29                    
                4362         7.50391e-15                                  6.87282116e+14      4.76253558e-29                    
                4363         7.61757e-15                                  6.87124591e+14      4.83688959e-29                    
                4364         7.69915e-15                                  6.86967138e+14      4.89093126e-29                    
                4365          7.6424e-15                                  6.86809757e+14      4.85710570e-29                    
                4366         7.49889e-15                                  6.86652448e+14      4.76808227e-29                    
                4367         7.41435e-15                                  6.86495212e+14      4.71648830e-29                    
                4368         7.29761e-15                                  6.86338047e+14      4.64435281e-29                    
                4369         7.17823e-15                                  6.86180954e+14      4.57046885e-29                    
                4370         7.06875e-15                                  6.86023934e+14      4.50282211e-29                    
                4371         6.95048e-15                                  6.85866985e+14      4.42951019e-29                    
                4372         6.94359e-15                                  6.85710108e+14      4.42714422e-29                    
                4373         6.82835e-15                                  6.85553302e+14      4.35566051e-29                    
                4374         6.79051e-15                                  6.85396568e+14      4.33350443e-29                    
                4375         6.95124e-15                                  6.85239906e+14      4.43810622e-29                    
                4376          7.0445e-15                                  6.85083316e+14      4.49970554e-29                    
                4377          6.9023e-15                                  6.84926797e+14      4.41088991e-29                    
                4378         6.67285e-15                                  6.84770349e+14      4.26620943e-29                    
                4379         6.47554e-15                                  6.84613974e+14      4.14195308e-29                    
                4380         6.20188e-15                                  6.84457669e+14      3.96872379e-29                    
                4381         5.84276e-15                                  6.84301436e+14      3.74062221e-29                    
                4382         5.79461e-15                                  6.84145274e+14      3.71148964e-29                    
                4383          5.9207e-15                                  6.83989183e+14      3.79398222e-29                    
                4384          5.8418e-15                                  6.83833164e+14      3.74513148e-29                    
                4385         5.93477e-15                                  6.83677216e+14      3.80646975e-29                    
                4386         6.29929e-15                                  6.83521338e+14      4.04211022e-29                    
                4387         6.57122e-15                                  6.83365532e+14      4.21852445e-29                    
                4388         6.71457e-15                                  6.83209797e+14      4.31251618e-29                    
                4389         6.71744e-15                                  6.83054133e+14      4.31632614e-29                    
                4390         6.88647e-15                                  6.82898540e+14      4.42695385e-29                    
                4391         6.99377e-15                                  6.82743018e+14      4.49797994e-29                    
                4392         7.05195e-15                                  6.82587566e+14      4.53746389e-29                    
                4393         7.24589e-15                                  6.82432185e+14      4.66437477e-29                    
                4394         7.29151e-15                                  6.82276875e+14      4.69587875e-29                    
                4395         7.39846e-15                                  6.82121636e+14      4.76692570e-29                    
                4396         7.45362e-15                                  6.81966467e+14      4.80465169e-29                    
                4397         7.39425e-15                                  6.81811369e+14      4.76855016e-29                    
                4398         7.37886e-15                                  6.81656342e+14      4.76078989e-29                    
                4399         7.22436e-15                                  6.81501384e+14      4.66322744e-29                    
                4400         7.04225e-15                                  6.81346498e+14      4.54774480e-29                    
                4401         6.87812e-15                                  6.81191681e+14      4.44377212e-29                    
                4402         6.62778e-15                                  6.81036935e+14      4.28398020e-29                    
                4403         6.46951e-15                                  6.80882260e+14      4.18357976e-29                    
                4404         6.46713e-15                                  6.80727654e+14      4.18394056e-29                    
                4405         6.69681e-15                                  6.80573119e+14      4.33450090e-29                    
                4406         6.98347e-15                                  6.80418654e+14      4.52209365e-29                    
                4407         7.22057e-15                                  6.80264259e+14      4.67774860e-29                    
                4408         7.50526e-15                                  6.80109934e+14      4.86438799e-29                    
                4409         7.71455e-15                                  6.79955679e+14      5.00230410e-29                    
                4410         7.81844e-15                                  6.79801494e+14      5.07196889e-29                    
                4411         7.92677e-15                                  6.79647379e+14      5.14457694e-29                    
                4412         7.84971e-15                                  6.79493334e+14      5.09687420e-29                    
                4413         7.59809e-15                                  6.79339359e+14      4.93573214e-29                    
                4414         7.47724e-15                                  6.79185453e+14      4.85942935e-29                    
                4415         7.66727e-15                                  6.79031617e+14      4.98518715e-29                    
                4416         7.87696e-15                                  6.78877851e+14      5.12384595e-29                    
                4417         8.03674e-15                                  6.78724154e+14      5.23014839e-29                    
                4418          8.0844e-15                                  6.78570527e+14      5.26354707e-29                    
                4419         7.99576e-15                                  6.78416970e+14      5.20819273e-29                    
                4420         7.92149e-15                                  6.78263482e+14      5.16215108e-29                    
                4421         7.88252e-15                                  6.78110063e+14      5.13908032e-29                    
                4422          7.8924e-15                                  6.77956714e+14      5.14784970e-29                    
                4423         7.82478e-15                                  6.77803434e+14      5.10605289e-29                    
                4424         7.89085e-15                                  6.77650224e+14      5.15149543e-29                    
                4425         7.99292e-15                                  6.77497082e+14      5.22049051e-29                    
                4426          7.9494e-15                                  6.77344010e+14      5.19441285e-29                    
                4427         7.99063e-15                                  6.77191007e+14      5.22371362e-29                    
                4428         8.10499e-15                                  6.77038074e+14      5.30086815e-29                    
                4429         8.03501e-15                                  6.76885209e+14      5.25747331e-29                    
                4430         7.81652e-15                                  6.76732413e+14      5.11682059e-29                    
                4431         7.70987e-15                                  6.76579686e+14      5.04928459e-29                    
                4432         7.72269e-15                                  6.76427028e+14      5.05996368e-29                    
                4433         7.67563e-15                                  6.76274439e+14      5.03139934e-29                    
                4434          7.6539e-15                                  6.76121919e+14      5.01941906e-29                    
                4435          7.8105e-15                                  6.75969468e+14      5.12442781e-29                    
                4436         8.06089e-15                                  6.75817085e+14      5.29109262e-29                    
                4437           8.167e-15                                  6.75664771e+14      5.36315943e-29                    
                4438         8.15346e-15                                  6.75512526e+14      5.35668163e-29                    
                4439         8.23811e-15                                  6.75360349e+14      5.41473455e-29                    
                4440         8.15986e-15                                  6.75208241e+14      5.36571921e-29                    
                4441         8.01867e-15                                  6.75056201e+14      5.27525164e-29                    
                4442         8.10305e-15                                  6.74904230e+14      5.33316378e-29                    
                4443         8.34422e-15                                  6.74752327e+14      5.49436702e-29                    
                4444         8.60912e-15                                  6.74600493e+14      5.67134616e-29                    
                4445         8.72065e-15                                  6.74448727e+14      5.74740341e-29                    
                4446         8.66786e-15                                  6.74297029e+14      5.71518245e-29                    
                4447         8.66476e-15                                  6.74145399e+14      5.71570875e-29                    
                4448         8.56044e-15                                  6.73993838e+14      5.64943400e-29                    
                4449         8.45566e-15                                  6.73842344e+14      5.58279418e-29                    
                4450         8.25249e-15                                  6.73690919e+14      5.45110218e-29                    
                4451         7.94334e-15                                  6.73539562e+14      5.24925457e-29                    
                4452         7.70324e-15                                  6.73388273e+14      5.09287520e-29                    
                4453         7.56541e-15                                  6.73237051e+14      5.00399830e-29                    
                4454         7.44323e-15                                  6.73085898e+14      4.92539606e-29                    
                4455         7.30254e-15                                  6.72934813e+14      4.83446762e-29                    
                4456         7.24212e-15                                  6.72783795e+14      4.79662068e-29                    
                4457         7.29625e-15                                  6.72632845e+14      4.83464142e-29                    
                4458          7.2963e-15                                  6.72481963e+14      4.83684427e-29                    
                4459         7.41753e-15                                  6.72331148e+14      4.91941601e-29                    
                4460         7.58876e-15                                  6.72180401e+14      5.03523599e-29                    
                4461         7.76151e-15                                  6.72029722e+14      5.15216736e-29                    
                4462         7.91056e-15                                  6.71879110e+14      5.25346272e-29                    
                4463         8.05775e-15                                  6.71728566e+14      5.35361156e-29                    
                4464         8.16628e-15                                  6.71578089e+14      5.42815115e-29                    
                4465         8.15668e-15                                  6.71427680e+14      5.42419939e-29                    
                4466         8.14219e-15                                  6.71277338e+14      5.41698913e-29                    
                4467         8.25014e-15                                  6.71127063e+14      5.49126645e-29                    
                4468         8.34295e-15                                  6.70976855e+14      5.55552702e-29                    
                4469          8.4877e-15                                  6.70826715e+14      5.65444552e-29                    
                4470         8.63868e-15                                  6.70676642e+14      5.75760315e-29                    
                4471         8.87596e-15                                  6.70526636e+14      5.91839532e-29                    
                4472         8.94668e-15                                  6.70376697e+14      5.96821951e-29                    
                4473         9.01257e-15                                  6.70226825e+14      6.01486302e-29                    
                4474         9.09938e-15                                  6.70077021e+14      6.07551442e-29                    
                4475         9.15224e-15                                  6.69927283e+14      6.11354022e-29                    
                4476         9.10567e-15                                  6.69777612e+14      6.08515096e-29                    
                4477         8.90223e-15                                  6.69628008e+14      5.95185433e-29                    
                4478         8.69024e-15                                  6.69478470e+14      5.81271786e-29                    
                4479         8.58619e-15                                  6.69329000e+14      5.74568634e-29                    
                4480         8.56051e-15                                  6.69179596e+14      5.73106008e-29                    
                4481         8.62666e-15                                  6.69030259e+14      5.77792451e-29                    
                4482         8.88676e-15                                  6.68880988e+14      5.95479000e-29                    
                4483          9.0246e-15                                  6.68731785e+14      6.04985176e-29                    
                4484         9.14261e-15                                  6.68582647e+14      6.13169715e-29                    
                4485         9.12112e-15                                  6.68433576e+14      6.12001319e-29                    
                4486         8.89446e-15                                  6.68284572e+14      5.97059233e-29                    
                4487         8.72747e-15                                  6.68135634e+14      5.86110900e-29                    
                4488         8.69289e-15                                  6.67986762e+14      5.84048852e-29                    
                4489         8.62228e-15                                  6.67837957e+14      5.79562967e-29                    
                4490         8.53858e-15                                  6.67689218e+14      5.74192649e-29                    
                4491         8.45493e-15                                  6.67540546e+14      5.68820737e-29                    
                4492         8.33902e-15                                  6.67391939e+14      5.61272553e-29                    
                4493         8.27604e-15                                  6.67243399e+14      5.57281611e-29                    
                4494         8.44286e-15                                  6.67094924e+14      5.68767822e-29                    
                4495         8.59554e-15                                  6.66946516e+14      5.79311103e-29                    
                4496         8.68604e-15                                  6.66798174e+14      5.85671006e-29                    
                4497         8.86677e-15                                  6.66649898e+14      5.98123013e-29                    
                4498          9.0665e-15                                  6.66501687e+14      6.11868171e-29                    
                4499         9.22575e-15                                  6.66353543e+14      6.22892300e-29                    
                4500         9.37703e-15                                  6.66205464e+14      6.33387703e-29                    
                4501         9.45079e-15                                  6.66057452e+14      6.38653701e-29                    
                4502         9.56887e-15                                  6.65909505e+14      6.46920524e-29                    
                4503         9.79835e-15                                  6.65761623e+14      6.62729247e-29                    
                4504         9.91514e-15                                  6.65613808e+14      6.70926443e-29                    
                4505         9.83918e-15                                  6.65466058e+14      6.66082143e-29                    
                4506         9.68038e-15                                  6.65318373e+14      6.55622840e-29                    
                4507         9.71042e-15                                  6.65170754e+14      6.57949294e-29                    
                4508         9.73655e-15                                  6.65023201e+14      6.60012571e-29                    
                4509         9.58155e-15                                  6.64875713e+14      6.49793758e-29                    
                4510           9.358e-15                                  6.64728290e+14      6.34914753e-29                    
                4511           9.207e-15                                  6.64580933e+14      6.24946862e-29                    
                4512         9.17993e-15                                  6.64433641e+14      6.23385714e-29                    
                4513         9.22132e-15                                  6.64286415e+14      6.26474004e-29                    
                4514         9.11585e-15                                  6.64139253e+14      6.19583115e-29                    
                4515         9.16194e-15                                  6.63992157e+14      6.22991680e-29                    
                4516         9.22867e-15                                  6.63845126e+14      6.27807179e-29                    
                4517         9.33989e-15                                  6.63698160e+14      6.35654662e-29                    
                4518         9.42584e-15                                  6.63551259e+14      6.41788323e-29                    
                4519          9.4923e-15                                  6.63404424e+14      6.46599601e-29                    
                4520         9.46888e-15                                  6.63257653e+14      6.45289765e-29                    
                4521         9.29447e-15                                  6.63110947e+14      6.33684287e-29                    
                4522          9.0029e-15                                  6.62964306e+14      6.14077007e-29                    
                4523         8.68593e-15                                  6.62817729e+14      5.92718926e-29                    
                4524         8.45538e-15                                  6.62671218e+14      5.77241594e-29                    
