 100.23 2.5367e-17 2.99104519e+16 8.50048813e-35 
 102.33 3.1862e-17 2.92966343e+16 1.11290547e-34 
 104.23 3.6499e-17 2.87625884e+16 1.32265244e-34 
 106.17 4.3179e-17 2.82370217e+16 1.62351203e-34 
 108.14 5.1794e-17 2.77226243e+16 2.02037264e-34 
 110.15 7.2992e-17 2.72167462e+16 2.95408891e-34 
 114.29 9.556e-17 2.62308565e+16 4.16362782e-34 
 118.3 1.1838e-16 2.53417125e+16 5.52620664e-34 
 121.34 3.7608e-16 2.47068122e+16 1.84700263e-33 
 125.31 4.5007e-16 2.39240650e+16 2.35738666e-33 
 127.35 4.8115e-16 2.35408291e+16 2.60290120e-33 
 128.23 5.0382e-16 2.33792762e+16 2.76333784e-33 
 131.22 5.4863e-16 2.28465523e+16 3.15107626e-33 
 132.13 6.2991e-16 2.26892045e+16 3.66826472e-33 
 134.28 6.6264e-16 2.23259204e+16 3.98547059e-33 
 137.4 8.0589e-16 2.18189563e+16 5.07491214e-33 
 140.28 8.6951e-16 2.13710051e+16 5.70749305e-33 
 143.22 1.9466e-15 2.09323041e+16 1.33187465e-32 
 147.23 3.9471e-15 2.03621856e+16 2.85397424e-32 
 151.36 4.2294e-15 1.98065842e+16 3.23206655e-32 
 155.24 4.5738e-15 1.93115472e+16 3.67674689e-32 
 159.22 4.9691e-15 1.88288192e+16 4.20196346e-32 
 162.18 5.2393e-15 1.84851683e+16 4.59671052e-32 
 166.34 5.6791e-15 1.80228724e+16 5.24145916e-32 
 170.22 6.0573e-15 1.76120585e+16 5.85436171e-32 
 173.38 6.372e-15 1.72910635e+16 6.38929676e-32 
 177.42 6.7651e-15 1.68973317e+16 7.10327561e-32 
 180.3 7.0677e-15 1.66274242e+16 7.66388282e-32 
 182.39 7.2824e-15 1.64368912e+16 8.08082817e-32 
 186.21 7.6962e-15 1.60996971e+16 8.90146812e-32 
 191.43 8.2087e-15 1.56606832e+16 1.00339903e-31 
 194.54 8.5758e-15 1.54103248e+16 1.08260932e-31 
 198.61 8.98e-15 1.50945299e+16 1.18156565e-31 
 202.3 9.4466e-15 1.48192021e+16 1.28957495e-31 
 205.59 9.7786e-15 1.45820545e+16 1.37866881e-31 
 210.38 9.9146e-15 1.42500456e+16 1.46373816e-31 
 216.27 1.0972e-14 1.38619531e+16 1.71181826e-31 
 220.29 1.1462e-14 1.36089908e+16 1.85536460e-31 
 223.36 1.1702e-14 1.34219403e+16 1.94737769e-31 
 227.51 1.2226e-14 1.31771113e+16 2.11088546e-31 
 230.67 1.8419e-14 1.29965951e+16 3.26909525e-31 
 234.42 3.0428e-14 1.27886895e+16 5.57753143e-31 
 240.44 3.9199e-14 1.24684936e+16 7.55905877e-31 
 246.6 3.7092e-14 1.21570340e+16 7.52394637e-31 
 252.35 3.9471e-14 1.18800261e+16 8.38424660e-31 
 257.63 3.2231e-14 1.16365508e+16 7.13585379e-31 
 260.62 3.8395e-14 1.15030488e+16 8.69900236e-31 
 264.85 4.067e-14 1.13193301e+16 9.51597785e-31 
 269.77 4.0577e-14 1.11128909e+16 9.85023370e-31 
 274.79 4.0297e-14 1.09098751e+16 1.01497153e-30 
 279.9 3.9928e-14 1.07106988e+16 1.04342839e-30 
 284.45 4.002e-14 1.05393728e+16 1.08011067e-30 
 290.4 3.8131e-14 1.03234318e+16 1.07263191e-30 
 296.48 3.8307e-14 1.01117262e+16 1.12317710e-30 
 301.3 3.6836e-14 9.94996545e+15 1.11544978e-30 
 308.32 3.7349e-14 9.72341914e+15 1.18429983e-30 
 318.42 3.7956e-14 9.41500091e+15 1.28369074e-30 
 328.85 3.7435e-14 9.11638920e+15 1.35037014e-30 
 338.84 3.6499e-14 8.84761123e+15 1.39781471e-30 
 348.34 3.5504e-14 8.60631736e+15 1.43702153e-30 
 358.1 3.5098e-14 8.37175256e+15 1.50130976e-30 
 366.44 3.526e-14 8.18121545e+15 1.57930988e-30 
 375.84 3.4457e-14 7.97659799e+15 1.62353912e-30 
 385.48 3.2306e-14 7.77712097e+15 1.60127597e-30 
 396.28 3.3058e-14 7.56516753e+15 1.73165025e-30 
 405.51 3.2906e-14 7.39297327e+15 1.80491821e-30 
 414.95 3.2083e-14 7.22478513e+15 1.84266253e-30 
 422.67 3.0994e-14 7.09282558e+15 1.84696971e-30 
 430.53 3.0149e-14 6.96333494e+15 1.86405639e-30 
 441.57 2.9804e-14 6.78923974e+15 1.93844271e-30 
 451.86 2.8925e-14 6.63463150e+15 1.96997384e-30 
 461.32 2.7879e-14 6.49857927e+15 1.97906954e-30 
 470.98 2.7119e-14 6.36529065e+15 2.00658655e-30 
 480.84 2.6747e-14 6.23476539e+15 2.06279253e-30 
 490.91 2.5485e-14 6.10687212e+15 2.04864964e-30 
 501.19 2.5485e-14 5.98161294e+15 2.13534832e-30 
 506.99 2.4619e-14 5.91318288e+15 2.11080683e-30 
 512.86 2.5958e-14 5.84550285e+15 2.27744648e-30 
 521.19 2.5251e-14 5.75207619e+15 2.28796842e-30 
 530.88 2.4226e-14 5.64708520e+15 2.27747562e-30 
 540.75 2.2661e-14 5.54401219e+15 2.21030101e-30 
 550.81 2.1892e-14 5.44275629e+15 2.21548272e-30 
 561.05 2.2401e-14 5.34341786e+15 2.35206779e-30 
 571.48 2.2401e-14 5.24589590e+15 2.44033121e-30 
 580.76 2.1591e-14 5.16207141e+15 2.42910029e-30 
 591.56 2.1197e-14 5.06782844e+15 2.47429397e-30 
 601.17 1.9919e-14 4.98681669e+15 2.40127239e-30 
 610.94 1.7349e-14 4.90706876e+15 2.15998564e-30 
 620.87 1.9737e-14 4.82858664e+15 2.53782568e-30 
 630.96 1.8892e-14 4.75137028e+15 2.50877023e-30 
 641.21 1.8935e-14 4.67541771e+15 2.59683992e-30 
 651.63 1.8293e-14 4.60065465e+15 2.59099378e-30 
 659.17 1.755e-14 4.54802948e+15 2.54361445e-30 
 666.81 1.7794e-14 4.49592026e+15 2.63910756e-30 
 676.08 1.755e-14 4.43427492e+15 2.67579350e-30 
 687.07 1.6416e-14 4.36334666e+15 2.58492895e-30 
 696.63 1.6722e-14 4.30346754e+15 2.70689781e-30 
 706.32 1.5427e-14 4.24442829e+15 2.56722411e-30 
 717.79 1.608e-14 4.17660401e+15 2.76350432e-30 
 727.78 1.575e-14 4.11927312e+15 2.78265963e-30 
 736.21 1.5462e-14 4.07210523e+15 2.79542850e-30 
 746.45 1.4972e-14 4.01624300e+15 2.78266265e-30 
 756.83 1.4597e-14 3.96115982e+15 2.78894263e-30 
 767.36 1.31e-14 3.90680331e+15 2.57305403e-30 
 776.25 1.4005e-14 3.86206066e+15 2.81491727e-30 
 787.05 1.3282e-14 3.80906498e+15 2.74440005e-30 
 796.16 1.3344e-14 3.76548004e+15 2.82140894e-30 
 807.24 1.3221e-14 3.71379588e+15 2.87374976e-30 
 816.58 1.298e-14 3.67131768e+15 2.88703112e-30 
 826.04 1.2802e-14 3.62927290e+15 2.91379688e-30 
