430118.0 1.8376999999999998e-22 0.0 0.0
430822.99999999994 1.8262200000000002e-22 0.0 0.0
431528.0 1.70514e-22 0.0 0.0
432232.0 1.4988800000000002e-22 0.0 0.0
432936.0 1.4978999999999999e-22 0.0 0.0
433639.0 1.5087100000000001e-22 0.0 0.0
434341.0 1.6844000000000002e-22 0.0 0.0
434972.0 1.72008e-22 0.0 0.0
435673.00000000006 1.4170700000000002e-22 0.0 0.0
436373.00000000006 1.40338e-22 0.0 0.0
437072.99999999994 1.4699100000000002e-22 0.0 0.0
437772.0 1.4428900000000002e-22 0.0 0.0
438470.0 1.4572600000000003e-22 0.0 0.0
439168.0 1.4281500000000002e-22 0.0 0.0
439865.0 1.51786e-22 0.0 0.0
440561.0 1.4542200000000002e-22 0.0 0.0
441257.0 1.4285200000000003e-22 0.0 0.0
441953.00000000006 1.49875e-22 0.0 0.0
445421.0 2.8815600000000002e-22 0.0 0.0
446113.0 3.2378600000000003e-22 0.0 0.0
446736.0 3.38873e-22 0.0 0.0
447461.0 3.0104800000000006e-22 0.0 0.0
448117.0 3.29151e-22 0.0 0.0
448808.0 3.52835e-22 0.0 0.0
449497.0 2.8920200000000005e-22 0.0 0.0
450186.0 3.67794e-22 0.0 0.0
450875.0 3.4201200000000003e-22 0.0 0.0
451563.0 3.5538500000000004e-22 0.0 0.0
452251.0 3.3817e-22 0.0 0.0
452938.0 3.1989800000000003e-22 0.0 0.0
453625.0 3.7001800000000005e-22 0.0 0.0
454311.0 4.03448e-22 0.0 0.0
454997.0 3.0373900000000005e-22 0.0 0.0
455683.0 2.45461e-22 0.0 0.0
456368.0 2.4529100000000006e-22 0.0 0.0
457053.0 3.00031e-22 0.0 0.0
457669.0 2.6168300000000004e-22 0.0 0.0
457669.0 1.9386800000000002e-22 0.0 0.0
458352.99999999994 2.8437100000000005e-22 0.0 0.0
458352.99999999994 1.57224e-22 0.0 0.0
459036.0 1.7602400000000002e-22 0.0 0.0
459720.0 1.7619600000000002e-22 0.0 0.0
460403.0 1.7243e-22 0.0 0.0
461085.0 2.2363100000000003e-22 0.0 0.0
461766.99999999994 1.49412e-22 0.0 0.0
462449.0 1.3704100000000002e-22 0.0 0.0
463131.0 1.6499700000000001e-22 0.0 0.0
463812.0 1.4749600000000001e-22 0.0 0.0
464493.0 1.9022700000000002e-22 0.0 0.0
465174.0 1.8627e-22 0.0 0.0
465854.0 2.05879e-22 0.0 0.0
466534.0 1.79663e-22 0.0 0.0
467214.0 1.78269e-22 0.0 0.0
467893.0 1.7459500000000004e-22 0.0 0.0
468572.0 1.6669800000000002e-22 0.0 0.0
469183.0 1.7099600000000002e-22 0.0 0.0
469861.99999999994 1.6587400000000002e-22 0.0 0.0
469861.99999999994 1.7099600000000002e-22 0.0 0.0
470540.0 2.60189e-22 0.0 0.0
470540.0 1.7521999999999998e-22 0.0 0.0
471218.99999999994 1.5970900000000002e-22 0.0 0.0
471897.0 1.6202100000000002e-22 0.0 0.0
472573.99999999994 1.65007e-22 0.0 0.0
473252.0 1.59493e-22 0.0 0.0
473929.0 1.5815e-22 0.0 0.0
474606.0 1.6841500000000001e-22 0.0 0.0
475283.0 1.7312700000000002e-22 0.0 0.0
475959.99999999994 1.7522600000000001e-22 0.0 0.0
476637.0 1.6724600000000002e-22 0.0 0.0
477313.0 1.6103600000000003e-22 0.0 0.0
477989.00000000006 1.6716700000000002e-22 0.0 0.0
478598.0 1.7119400000000001e-22 0.0 0.0
479274.0 1.6510600000000002e-22 0.0 0.0
479949.0 1.6775500000000002e-22 0.0 0.0
480625.0 1.7113300000000002e-22 0.0 0.0
481301.0 1.78809e-22 0.0 0.0
481976.0 1.9552600000000003e-22 0.0 0.0
482650.99999999994 1.82237e-22 0.0 0.0
495414.00000000006 -2.36275e-23 0.0 0.0
496171.99999999994 -2.72416e-23 0.0 0.0
496928.0 -2.96293e-23 0.0 0.0
497683.00000000006 7.17226e-24 0.0 0.0
498436.0 -4.6894399999999995e-24 0.0 0.0
499189.0 -2.89352e-24 0.0 0.0
499865.0 -1.43436e-23 0.0 0.0
528246.0 9.497610000000001e-23 0.0 0.0
528960.0 9.716770000000001e-23 0.0 0.0
529673.0 9.07547e-23 0.0 0.0
530385.0 1.2394900000000002e-22 0.0 0.0
531097.0 1.10995e-22 0.0 0.0
531807.0 1.18617e-22 0.0 0.0
532517.0 1.20136e-22 0.0 0.0
533226.0 1.0785e-22 0.0 0.0
533935.0 1.0625200000000002e-22 0.0 0.0
534572.0 1.1818600000000002e-22 0.0 0.0
535279.0 1.0654300000000002e-22 0.0 0.0
535985.0 1.11099e-22 0.0 0.0
536691.0 1.09197e-22 0.0 0.0
537396.0 1.06048e-22 0.0 0.0
538100.0 1.0046700000000001e-22 0.0 0.0
538804.0 1.1229999999999998e-22 0.0 0.0
539507.0 1.1390100000000001e-22 0.0 0.0
540210.0 9.96044e-23 0.0 0.0
540911.0 1.1796500000000002e-22 0.0 0.0
541612.0 1.10096e-22 0.0 0.0
545109.0 5.24507e-23 0.0 0.0
545806.0 -2.0589699999999998e-23 0.0 0.0
